ID,date,day,month,year,company,firedist,latitude,longitute,fireseason,peak1,peak2,hbra,tfb,ranking,ranking_P2,ranking_P3,danger_rating,ground_fire,Year,F,G,T,Calc,Code Calc,Geog_Recode,G.Recode.,Calc.Recode.,Geog Classify.Final
2156,18.03.14,18,3,2014,Powercor,CENTRAL,-37.867,144.695,YES,SHOULDER,SHOULDER,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,YES,2014,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
2157,18.03.14,18,3,2014,Powercor,SOUTH WEST,-36.976,143.197,YES,SHOULDER,SHOULDER,HBRA,0,HBRA,HBRA,REFCL,High,YES,2014,1,4.6,0.5,2.3,E. 1 to 2.99,REFCL,4.6,2.3,REFCL
2158,18.03.14,18,3,2014,Powercor,NORTHERN COUNTRY,-36.531,144.602,YES,SHOULDER,SHOULDER,HBRA,0,REFCL,REFCL,REFCL,High,YES,2014,1,4.6,0.5,2.3,E. 1 to 2.99,REFCL,4.6,2.3,REFCL
2159,19.03.14,19,3,2014,AusNet,CENTRAL,-37.882,145.295,YES,SHOULDER,SHOULDER,LBRA,0,PRF,PRF,PRF,High,YES,2014,1,19.8,0.5,9.9,C. 5 to 10,LBRA,0.2,0.1,LBRA
2160,19.03.14,19,3,2014,AusNet,CENTRAL,-38.609,145.587,YES,SHOULDER,SHOULDER,HBRA,0,PRF,PRF,PRF,High,YES,2014,1,19.8,0.5,9.9,C. 5 to 10,PRF,19.8,9.9,PRF
2161,19.03.14,19,3,2014,AusNet,NORTH EAST,-36.115,146.905,YES,SHOULDER,SHOULDER,HBRA,0,LBRA,REFCL,REFCL,High,YES,2014,1,4.6,0.5,2.3,E. 1 to 2.99,REFCL,4.6,2.3,REFCL
2162,20.03.14,20,3,2014,CitiPower,CENTRAL,-37.77,144.982,YES,SHOULDER,SHOULDER,LBRA,0,LBRA,LBRA,LBRA,Very High,NO,2014,1,0.2,1,0.2,G. 0.1 to 0.29,LBRA,0.2,0.2,LBRA
2163,21.03.14,21,3,2014,United,CENTRAL,-38.239,145.216,YES,SHOULDER,SHOULDER,HBRA,0,HBRA,HBRA,HBRA,High,NO,2014,1,1,0.5,0.5,F. 0.3 to 0.99,HBRA,1,0.5,HBRA
2164,21.03.14,21,3,2014,AusNet,CENTRAL,-37.816,145.229,YES,SHOULDER,SHOULDER,LBRA,0,LBRA,LBRA,LBRA,High,NO,2014,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
2165,21.03.14,21,3,2014,AusNet,CENTRAL,-38.051,145.366,YES,SHOULDER,SHOULDER,HBRA,0,LBRA,LBRA,LBRA,High,NO,2014,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,HBRA
2166,21.03.14,21,3,2014,CitiPower,CENTRAL,-37.768,144.988,YES,SHOULDER,SHOULDER,LBRA,0,LBRA,LBRA,LBRA,High,NO,2014,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
2167,21.03.14,21,3,2014,Jemena,NORTHERN COUNTRY,-36.126,144.752,YES,SHOULDER,SHOULDER,LBRA,0,LBRA,LBRA,LBRA,Very High,NO,2014,1,0.2,1,0.2,G. 0.1 to 0.29,LBRA,0.2,0.2,LBRA
2168,21.03.14,21,3,2014,Powercor,SOUTH WEST,-37.544,142.74,YES,SHOULDER,SHOULDER,LBRA,0,LBRA,LBRA,REFCL,High,NO,2014,1,4.6,0.5,2.3,E. 1 to 2.99,LBRA,0.2,0.1,LBRA
2169,22.03.14,22,3,2014,Jemena,CENTRAL,-37.779,144.997,YES,SHOULDER,SHOULDER,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,NO,2014,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
2170,23.03.14,23,3,2014,United,CENTRAL,-37.965,145.193,YES,SHOULDER,SHOULDER,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,NO,2014,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
2171,23.03.14,23,3,2014,United,CENTRAL,-37.97,145.177,YES,SHOULDER,SHOULDER,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,NO,2014,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
2172,24.03.14,24,3,2014,United,CENTRAL,-38.005,145.167,YES,SHOULDER,SHOULDER,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,NO,2014,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
2173,24.03.14,24,3,2014,AusNet,CENTRAL,-38.609,145.587,YES,SHOULDER,SHOULDER,LBRA,0,LBRA,LBRA,REFCL,Low-Moderate,NO,2014,1,4.6,0.2,0.92,F. 0.3 to 0.99,LBRA,0.2,0.04,LBRA
2174,25.03.14,25,3,2014,Powercor,WIMMERA,-36.568,142.29,YES,SHOULDER,SHOULDER,HBRA,0,HBRA,HBRA,HBRA,Low-Moderate,NO,2014,1,1,0.2,0.2,G. 0.1 to 0.29,HBRA,1,0.2,HBRA
2175,25.03.14,25,3,2014,Powercor,NORTHERN COUNTRY,-36.764,144.32,YES,SHOULDER,SHOULDER,LBRA,0,REFCL,REFCL,REFCL,Low-Moderate,NO,2014,1,4.6,0.2,0.92,F. 0.3 to 0.99,LBRA,0.2,0.04,LBRA
2176,25.03.14,25,3,2014,Powercor,WIMMERA,-36.379,141.243,YES,SHOULDER,SHOULDER,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,NO,2014,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
2177,25.03.14,25,3,2014,Powercor,MALLEE,-35.339,143.559,YES,SHOULDER,SHOULDER,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,NO,2014,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
2178,25.03.14,25,3,2014,Powercor,NORTHERN COUNTRY,-36.763,144.317,YES,SHOULDER,SHOULDER,LBRA,0,LBRA,LBRA,REFCL,Low-Moderate,NO,2014,1,4.6,0.2,0.92,F. 0.3 to 0.99,LBRA,0.2,0.04,LBRA
2179,26.03.14,26,3,2014,United,CENTRAL,-38.036,145.205,YES,SHOULDER,SHOULDER,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,YES,2014,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
2180,26.03.14,26,3,2014,United,CENTRAL,-38.382,144.81,YES,SHOULDER,SHOULDER,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,YES,2014,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
2181,26.03.14,26,3,2014,United,CENTRAL,-37.917,145.13,YES,SHOULDER,SHOULDER,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,YES,2014,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
2182,26.03.14,26,3,2014,Powercor,CENTRAL,-37.912,144.659,YES,SHOULDER,SHOULDER,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,NO,2014,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
2183,26.03.14,26,3,2014,Powercor,NORTHERN COUNTRY,-36.772,144.306,YES,SHOULDER,SHOULDER,LBRA,0,LBRA,LBRA,REFCL,High,NO,2014,1,4.6,0.5,2.3,E. 1 to 2.99,LBRA,0.2,0.1,LBRA
2184,27.03.14,27,3,2014,United,CENTRAL,-37.944,145.153,YES,SHOULDER,SHOULDER,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,NO,2014,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
2185,27.03.14,27,3,2014,United,CENTRAL,-37.983,145.201,YES,SHOULDER,SHOULDER,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,NO,2014,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
2186,27.03.14,27,3,2014,United,CENTRAL,-37.982,145.121,YES,SHOULDER,SHOULDER,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,NO,2014,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
2187,27.03.14,27,3,2014,United,CENTRAL,-37.857,145.151,YES,SHOULDER,SHOULDER,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,NO,2014,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
2188,27.03.14,27,3,2014,United,CENTRAL,-37.878,145.13,YES,SHOULDER,SHOULDER,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,NO,2014,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
2189,27.03.14,27,3,2014,United,CENTRAL,-37.812,145.177,YES,SHOULDER,SHOULDER,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,NO,2014,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
2190,27.03.14,27,3,2014,United,CENTRAL,-37.987,145.215,YES,SHOULDER,SHOULDER,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,NO,2014,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
2191,27.03.14,27,3,2014,AusNet,CENTRAL,-37.882,145.295,YES,SHOULDER,SHOULDER,LBRA,0,PRF,PRF,PRF,Low-Moderate,NO,2014,1,19.8,0.2,3.96,D. 3 to 4.99,LBRA,0.2,0.04,LBRA
2192,27.03.14,27,3,2014,CitiPower,CENTRAL,-37.833,144.922,YES,SHOULDER,SHOULDER,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,NO,2014,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
2193,27.03.14,27,3,2014,Powercor,CENTRAL,-38.085,144.368,YES,SHOULDER,SHOULDER,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,YES,2014,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
2194,28.03.14,28,3,2014,AusNet,CENTRAL,-37.861,145.285,YES,SHOULDER,SHOULDER,HBRA,0,HBRA,REFCL,REFCL,Low-Moderate,YES,2014,1,4.6,0.2,0.92,F. 0.3 to 0.99,REFCL,4.6,0.92,LBRA
2195,28.03.14,28,3,2014,Powercor,SOUTH WEST,-37.521,142.776,YES,SHOULDER,SHOULDER,HBRA,0,HBRA,HBRA,REFCL,Low-Moderate,YES,2014,1,4.6,0.2,0.92,F. 0.3 to 0.99,REFCL,4.6,0.92,REFCL
2196,28.03.14,28,3,2014,Powercor,SOUTH WEST,-38.224,141.455,YES,SHOULDER,SHOULDER,HBRA,0,HBRA,HBRA,HBRA,Low-Moderate,YES,2014,1,1,0.2,0.2,G. 0.1 to 0.29,HBRA,1,0.2,HBRA
2197,28.03.14,28,3,2014,Powercor,CENTRAL,-37.908,144.632,YES,SHOULDER,SHOULDER,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,YES,2014,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
2198,29.03.14,29,3,2014,AusNet,CENTRAL,-37.846,145.268,YES,SHOULDER,SHOULDER,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,NO,2014,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
2199,29.03.14,29,3,2014,AusNet,CENTRAL,-37.649,145.068,YES,SHOULDER,SHOULDER,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,NO,2014,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
2200,01.04.14,1,4,2014,Powercor,SOUTH WEST,-37.278,142.942,NO,NON-SEASON,NON-SEASON,LBRA,0,LBRA,LBRA,REFCL,Very High,NO,2014,1,4.6,1,4.6,D. 3 to 4.99,LBRA,0.2,0.2,LBRA
2201,01.04.14,1,4,2014,Powercor,SOUTH WEST,-38.24,142.915,NO,NON-SEASON,NON-SEASON,LBRA,0,LBRA,LBRA,REFCL,Very High,NO,2014,1,4.6,1,4.6,D. 3 to 4.99,LBRA,0.2,0.2,LBRA
2202,02.04.14,2,4,2014,Powercor,CENTRAL,-37.764,144.759,NO,NON-SEASON,NON-SEASON,LBRA,0,LBRA,LBRA,LBRA,High,NO,2014,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
2203,03.04.14,3,4,2014,United,CENTRAL,-37.82,145.13,NO,NON-SEASON,NON-SEASON,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,NO,2014,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
2204,03.04.14,3,4,2014,AusNet,CENTRAL,-38.609,145.587,NO,NON-SEASON,NON-SEASON,LBRA,0,LBRA,LBRA,REFCL,Low-Moderate,NO,2014,1,4.6,0.2,0.92,F. 0.3 to 0.99,LBRA,0.2,0.04,REFCL
2205,03.04.14,3,4,2014,Powercor,MALLEE,-35.045,143.325,NO,NON-SEASON,NON-SEASON,LBRA,0,LBRA,LBRA,LBRA,High,NO,2014,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
2206,03.04.14,3,4,2014,Jemena,NORTHERN COUNTRY,-36.641,144.005,NO,NON-SEASON,NON-SEASON,HBRA,0,REFCL,REFCL,REFCL,Low-Moderate,NO,2014,1,4.6,0.2,0.92,F. 0.3 to 0.99,REFCL,4.6,0.92,REFCL
2207,04.04.14,4,4,2014,AusNet,WEST AND SOUTH GIPPSLAND,-38.21,146.423,NO,NON-SEASON,NON-SEASON,HBRA,0,HBRA,REFCL,REFCL,Low-Moderate,YES,2014,1,4.6,0.2,0.92,F. 0.3 to 0.99,REFCL,4.6,0.92,REFCL
2208,05.04.14,5,4,2014,AusNet,CENTRAL,-37.816,145.229,NO,NON-SEASON,NON-SEASON,LBRA,0,REFCL,REFCL,REFCL,Low-Moderate,YES,2014,1,4.6,0.2,0.92,F. 0.3 to 0.99,LBRA,0.2,0.04,REFCL
2209,05.04.14,5,4,2014,Powercor,WIMMERA,-36.4,141.077,NO,NON-SEASON,NON-SEASON,HBRA,0,HBRA,HBRA,HBRA,Low-Moderate,NO,2014,1,1,0.2,0.2,G. 0.1 to 0.29,HBRA,1,0.2,HBRA
2210,06.04.14,6,4,2014,Powercor,CENTRAL,-38.163,144.511,NO,NON-SEASON,NON-SEASON,HBRA,0,HBRA,HBRA,HBRA,High,NO,2014,1,1,0.5,0.5,F. 0.3 to 0.99,HBRA,1,0.5,HBRA
2211,08.04.14,8,4,2014,AusNet,EAST GIPPSLAND,-37.854,147.607,NO,NON-SEASON,NON-SEASON,HBRA,0,REFCL,REFCL,REFCL,Low-Moderate,NO,2014,1,4.6,0.2,0.92,F. 0.3 to 0.99,REFCL,4.6,0.92,REFCL
2212,08.04.14,8,4,2014,Powercor,CENTRAL,-38.142,144.351,NO,NON-SEASON,NON-SEASON,LBRA,0,LBRA,REFCL,REFCL,Low-Moderate,YES,2014,1,4.6,0.2,0.92,F. 0.3 to 0.99,LBRA,0.2,0.04,LBRA
2213,09.04.14,9,4,2014,United,CENTRAL,-37.948,145.03,NO,NON-SEASON,NON-SEASON,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,YES,2014,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
2214,09.04.14,9,4,2014,Powercor,NORTH CENTRAL,-37.041,143.81,NO,NON-SEASON,NON-SEASON,HBRA,0,REFCL,REFCL,REFCL,Low-Moderate,NO,2014,1,4.6,0.2,0.92,F. 0.3 to 0.99,REFCL,4.6,0.92,REFCL
2215,09.04.14,9,4,2014,Powercor,WIMMERA,-36.455,142.027,NO,NON-SEASON,NON-SEASON,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,NO,2014,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
2216,10.04.14,10,4,2014,United,CENTRAL,-37.925,145.012,NO,NON-SEASON,NON-SEASON,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,NO,2014,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
2217,10.04.14,10,4,2014,Powercor,CENTRAL,-37.762,144.774,NO,NON-SEASON,NON-SEASON,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,NO,2014,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
2218,10.04.14,10,4,2014,Powercor,WIMMERA,-36.261,142.4,NO,NON-SEASON,NON-SEASON,HBRA,0,LBRA,LBRA,LBRA,Low-Moderate,NO,2014,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,HBRA
2219,14.04.14,14,4,2014,United,CENTRAL,-38.188,145.247,NO,NON-SEASON,NON-SEASON,HBRA,0,HBRA,HBRA,HBRA,Low-Moderate,NO,2014,1,1,0.2,0.2,G. 0.1 to 0.29,HBRA,1,0.2,HBRA
2220,17.04.14,17,4,2014,AusNet,NORTH EAST,-36.549,145.988,NO,NON-SEASON,NON-SEASON,LBRA,0,LBRA,LBRA,REFCL,Low-Moderate,NO,2014,1,4.6,0.2,0.92,F. 0.3 to 0.99,LBRA,0.2,0.04,REFCL
2221,24.04.14,24,4,2014,Jemena,CENTRAL,-37.722,145.104,NO,NON-SEASON,NON-SEASON,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,NO,2014,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
2222,25.04.14,25,4,2014,United,CENTRAL,-38.011,145.089,NO,NON-SEASON,NON-SEASON,LBRA,0,LBRA,LBRA,LBRA,High,NO,2014,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
2223,25.04.14,25,4,2014,CitiPower,CENTRAL,-37.793,144.971,NO,NON-SEASON,NON-SEASON,LBRA,0,LBRA,LBRA,LBRA,High,NO,2014,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
2224,26.04.14,26,4,2014,United,CENTRAL,-38.371,144.91,NO,NON-SEASON,NON-SEASON,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,NO,2014,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
2225,29.04.14,29,4,2014,Powercor,SOUTH WEST,-38.345,141.606,NO,NON-SEASON,NON-SEASON,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,NO,2014,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
2226,01.05.14,1,5,2014,Powercor,CENTRAL,-37.647,143.761,NO,NON-SEASON,NON-SEASON,HBRA,0,REFCL,REFCL,REFCL,NO FORECAST,NO,2014,1,4.6,0.1,0.46,F. 0.3 to 0.99,REFCL,4.6,0.46,REFCL
2227,03.05.14,3,5,2014,AusNet,CENTRAL,-38.609,145.587,NO,NON-SEASON,NON-SEASON,LBRA,0,LBRA,LBRA,REFCL,NO FORECAST,NO,2014,1,4.6,0.1,0.46,F. 0.3 to 0.99,LBRA,0.2,0.02,LBRA
2228,05.05.14,5,5,2014,AusNet,CENTRAL,-37.649,145.068,NO,NON-SEASON,NON-SEASON,LBRA,0,LBRA,LBRA,LBRA,NO FORECAST,NO,2014,1,0.2,0.1,0.02,H. Less than 0.1,LBRA,0.2,0.02,HBRA
2229,05.05.14,5,5,2014,AusNet,NORTH EAST,-36.115,146.905,NO,NON-SEASON,NON-SEASON,HBRA,0,LBRA,REFCL,REFCL,NO FORECAST,NO,2014,1,4.6,0.1,0.46,F. 0.3 to 0.99,REFCL,4.6,0.46,REFCL
2230,05.05.14,5,5,2014,Powercor,CENTRAL,-38.358,144.256,NO,NON-SEASON,NON-SEASON,HBRA,0,HBRA,REFCL,REFCL,NO FORECAST,YES,2014,1,4.6,0.1,0.46,F. 0.3 to 0.99,REFCL,4.6,0.46,REFCL
2231,07.05.14,7,5,2014,Jemena,CENTRAL,-37.433,143.822,NO,NON-SEASON,NON-SEASON,HBRA,0,HBRA,REFCL,REFCL,NO FORECAST,NO,2014,1,4.6,0.1,0.46,F. 0.3 to 0.99,REFCL,4.6,0.46,REFCL
2232,11.05.14,11,5,2014,Powercor,CENTRAL,-37.878,144.683,NO,NON-SEASON,NON-SEASON,LBRA,0,LBRA,LBRA,LBRA,NO FORECAST,NO,2014,1,0.2,0.1,0.02,H. Less than 0.1,LBRA,0.2,0.02,LBRA
2233,12.05.14,12,5,2014,Powercor,SOUTH WEST,-38.496,143.208,NO,NON-SEASON,NON-SEASON,LBRA,0,REFCL,REFCL,REFCL,NO FORECAST,YES,2014,1,4.6,0.1,0.46,F. 0.3 to 0.99,LBRA,0.2,0.02,LBRA
2234,14.05.14,14,5,2014,Powercor,NORTHERN COUNTRY,-36.055,145.46,NO,NON-SEASON,NON-SEASON,LBRA,0,LBRA,LBRA,LBRA,NO FORECAST,NO,2014,1,0.2,0.1,0.02,H. Less than 0.1,LBRA,0.2,0.02,LBRA
2235,15.05.14,15,5,2014,Powercor,CENTRAL,-37.786,144.812,NO,NON-SEASON,NON-SEASON,LBRA,0,LBRA,LBRA,LBRA,NO FORECAST,YES,2014,1,0.2,0.1,0.02,H. Less than 0.1,LBRA,0.2,0.02,LBRA
2236,16.05.14,16,5,2014,Powercor,CENTRAL,-38.215,144.548,NO,NON-SEASON,NON-SEASON,HBRA,0,HBRA,HBRA,HBRA,NO FORECAST,NO,2014,1,1,0.1,0.1,G. 0.1 to 0.29,HBRA,1,0.1,HBRA
2237,18.05.14,18,5,2014,Jemena,WEST AND SOUTH GIPPSLAND,-39.03,146.322,NO,NON-SEASON,NON-SEASON,HBRA,0,HBRA,HBRA,HBRA,NO FORECAST,NO,2014,1,1,0.1,0.1,G. 0.1 to 0.29,HBRA,1,0.1,HBRA
2238,19.05.14,19,5,2014,Powercor,CENTRAL,-38.172,144.363,NO,NON-SEASON,NON-SEASON,LBRA,0,LBRA,LBRA,LBRA,NO FORECAST,YES,2014,1,0.2,0.1,0.02,H. Less than 0.1,LBRA,0.2,0.02,LBRA
2239,20.05.14,20,5,2014,United,CENTRAL,-38.051,145.138,NO,NON-SEASON,NON-SEASON,LBRA,0,LBRA,LBRA,LBRA,NO FORECAST,NO,2014,1,0.2,0.1,0.02,H. Less than 0.1,LBRA,0.2,0.02,LBRA
2240,21.05.14,21,5,2014,AusNet,CENTRAL,-37.868,145.242,NO,NON-SEASON,NON-SEASON,LBRA,0,LBRA,LBRA,LBRA,NO FORECAST,YES,2014,1,0.2,0.1,0.02,H. Less than 0.1,LBRA,0.2,0.02,LBRA
2241,21.05.14,21,5,2014,Powercor,CENTRAL,-38.428,144.116,NO,NON-SEASON,NON-SEASON,HBRA,0,PRF,PRF,PRF,NO FORECAST,YES,2014,1,19.8,0.1,1.98,E. 1 to 2.99,PRF,19.8,1.98,PRF
2242,22.05.14,22,5,2014,Powercor,NORTHERN COUNTRY,-36.211,144.032,NO,NON-SEASON,NON-SEASON,HBRA,0,HBRA,HBRA,HBRA,NO FORECAST,NO,2014,1,1,0.1,0.1,G. 0.1 to 0.29,HBRA,1,0.1,HBRA
2243,23.05.14,23,5,2014,AusNet,WEST AND SOUTH GIPPSLAND,-38.203,146.52,NO,NON-SEASON,NON-SEASON,LBRA,0,LBRA,LBRA,LBRA,NO FORECAST,NO,2014,1,0.2,0.1,0.02,H. Less than 0.1,LBRA,0.2,0.02,HBRA
2244,23.05.14,23,5,2014,Powercor,CENTRAL,-38.404,144.19,NO,NON-SEASON,NON-SEASON,LBRA,0,PRF,PRF,PRF,NO FORECAST,NO,2014,1,19.8,0.1,1.98,E. 1 to 2.99,LBRA,0.2,0.02,LBRA
2245,24.05.14,24,5,2014,Jemena,NORTHERN COUNTRY,-36.557,145.212,NO,NON-SEASON,NON-SEASON,LBRA,0,LBRA,LBRA,LBRA,NO FORECAST,NO,2014,1,0.2,0.1,0.02,H. Less than 0.1,LBRA,0.2,0.02,LBRA
2246,27.05.14,27,5,2014,AusNet,CENTRAL,-37.882,145.295,NO,NON-SEASON,NON-SEASON,LBRA,0,LBRA,LBRA,LBRA,NO FORECAST,YES,2014,1,0.2,0.1,0.02,H. Less than 0.1,LBRA,0.2,0.02,HBRA
2247,27.05.14,27,5,2014,Powercor,CENTRAL,-37.38,143.954,NO,NON-SEASON,NON-SEASON,HBRA,0,HBRA,REFCL,REFCL,NO FORECAST,NO,2014,1,4.6,0.1,0.46,F. 0.3 to 0.99,REFCL,4.6,0.46,REFCL
2248,27.05.14,27,5,2014,Powercor,NORTHERN COUNTRY,-35.999,145.404,NO,NON-SEASON,NON-SEASON,LBRA,0,LBRA,LBRA,LBRA,NO FORECAST,NO,2014,1,0.2,0.1,0.02,H. Less than 0.1,LBRA,0.2,0.02,LBRA
2249,28.05.14,28,5,2014,AusNet,NORTH EAST,-36.578,146.748,NO,NON-SEASON,NON-SEASON,HBRA,0,HBRA,REFCL,REFCL,NO FORECAST,NO,2014,1,4.6,0.1,0.46,F. 0.3 to 0.99,REFCL,4.6,0.46,REFCL
2250,03.06.14,3,6,2014,Powercor,MALLEE,-35.17,141.811,NO,NON-SEASON,NON-SEASON,HBRA,0,HBRA,HBRA,HBRA,NO FORECAST,NO,2014,1,1,0.1,0.1,G. 0.1 to 0.29,HBRA,1,0.1,HBRA
2251,05.06.14,5,6,2014,AusNet,CENTRAL,-38.051,145.366,NO,NON-SEASON,NON-SEASON,HBRA,0,LBRA,LBRA,LBRA,NO FORECAST,NO,2014,1,0.2,0.1,0.02,H. Less than 0.1,LBRA,0.2,0.02,LBRA
2252,05.06.14,5,6,2014,AusNet,NORTH CENTRAL,-37.031,145.168,NO,NON-SEASON,NON-SEASON,HBRA,0,REFCL,REFCL,REFCL,NO FORECAST,NO,2014,1,4.6,0.1,0.46,F. 0.3 to 0.99,REFCL,4.6,0.46,REFCL
2253,10.06.14,10,6,2014,AusNet,CENTRAL,-38.609,145.587,NO,NON-SEASON,NON-SEASON,LBRA,0,LBRA,LBRA,REFCL,NO FORECAST,NO,2014,1,4.6,0.1,0.46,F. 0.3 to 0.99,LBRA,0.2,0.02,LBRA
2254,14.06.14,14,6,2014,Powercor,SOUTH WEST,-38.353,141.603,NO,NON-SEASON,NON-SEASON,LBRA,0,LBRA,LBRA,LBRA,NO FORECAST,NO,2014,1,0.2,0.1,0.02,H. Less than 0.1,LBRA,0.2,0.02,LBRA
2255,19.06.14,19,6,2014,AusNet,CENTRAL,-38.609,145.587,NO,NON-SEASON,NON-SEASON,LBRA,0,LBRA,LBRA,REFCL,NO FORECAST,NO,2014,1,4.6,0.1,0.46,F. 0.3 to 0.99,LBRA,0.2,0.02,REFCL
2256,22.06.14,22,6,2014,AusNet,CENTRAL,-37.55,145.346,NO,NON-SEASON,NON-SEASON,HBRA,0,REFCL,REFCL,REFCL,NO FORECAST,NO,2014,1,4.6,0.1,0.46,F. 0.3 to 0.99,REFCL,4.6,0.46,REFCL
2257,24.06.14,24,6,2014,AusNet,WEST AND SOUTH GIPPSLAND,-38.107,147.068,NO,NON-SEASON,NON-SEASON,LBRA,0,LBRA,LBRA,REFCL,NO FORECAST,NO,2014,1,4.6,0.1,0.46,F. 0.3 to 0.99,LBRA,0.2,0.02,LBRA
2258,24.06.14,24,6,2014,Powercor,SOUTH WEST,-37.999,143.044,NO,NON-SEASON,NON-SEASON,HBRA,0,REFCL,REFCL,REFCL,NO FORECAST,NO,2014,1,4.6,0.1,0.46,F. 0.3 to 0.99,REFCL,4.6,0.46,REFCL
